run_id,step_no,qty,amount,bought_amount_w,bought_amount_c
gm7OSjRfMnJoveM,65,61.14820638565811,249.31303274733935,224.68358784914017,24.629445303042303
gm7OSjRfMnJoveM,66,60.86910081851829,246.57159528616597,223.86863034963608,22.702967050341613
gm7OSjRfMnJoveM,67,61.14691667095212,247.36243162336004,223.4968820810318,23.865549750031278
gm7OSjRfMnJoveM,68,60.7352148450359,245.34903015809658,222.973954975605,22.37507526304489
gm7OSjRfMnJoveM,69,60.887116592377424,244.82540962635332,223.72037649154663,21.10503318544761
gm7OSjRfMnJoveM,70,60.72700996767014,242.93966864515778,222.89488458633423,20.044784154044464
gm7OSjRfMnJoveM,71,60.84727559705834,242.88637794121556,222.50815451145172,20.37822431269069
gm7OSjRfMnJoveM,72,60.05997851680468,239.028652671398,220.0555305480957,18.973122878953745
gm7OSjRfMnJoveM,73,60.3771035210857,239.68201842377835,221.24188536405563,18.440132888446897
gm7OSjRfMnJoveM,74,60.375233116578784,238.1350862323844,220.1301966905594,18.004889425307738
gm7OSjRfMnJoveM,75,60.64523262170542,238.78224364274337,220.78909707069397,17.993146394621363
gm7OSjRfMnJoveM,76,59.78750571346143,234.54286714514117,216.9289007484913,17.613965066397213
gm7OSjRfMnJoveM,77,60.099291646114466,234.74802716968105,217.45394444465637,17.294082961877393
gm7OSjRfMnJoveM,78,60.12699267624612,235.02806455331537,217.82108043134212,17.206983898237468
gm7OSjRfMnJoveM,79,60.55482201021482,235.45273658706768,218.35887736082077,17.09385896611684
gm7OSjRfMnJoveM,80,60.3141706850447,234.7253534779795,217.7988177537918,16.92653559369046
gm7OSjRfMnJoveM,81,59.879970390367816,232.27141274218866,216.36078995466232,15.910623556938845
gm7OSjRfMnJoveM,82,60.3427510720727,233.07038675041662,216.60671544075012,16.463671012820214
gm7OSjRfMnJoveM,83,60.260068290228446,231.5252066627324,214.43818527460098,17.087020874208974
gm7OSjRfMnJoveM,84,60.23777044354529,230.31474360395106,213.86599197983742,16.44875205941844
gm7OSjRfMnJoveM,85,60.69568418973006,231.6136705355074,215.35498252511024,16.258688458742654
gm7OSjRfMnJoveM,86,60.38037193455898,230.08014473644585,214.3616782426834,15.718467058057513
gm7OSjRfMnJoveM,87,60.57804814908718,230.09114347390465,214.5086369663477,15.582506896708765
gm7OSjRfMnJoveM,88,60.18135473719997,228.98742049535429,212.77563652396202,16.21178412318295
gm7OSjRfMnJoveM,89,60.25092026497214,229.71083150170995,214.3712034225464,15.339628589405038
gm7OSjRfMnJoveM,90,59.56762860937306,226.62489905395336,211.09413170814514,15.530767040037517
gm7OSjRfMnJoveM,91,59.849844379327635,226.95244328123445,211.33457706868649,15.61786591223995
gm7OSjRfMnJoveM,92,60.662962767143995,228.57716325842426,212.64057040214539,15.936593115790856
gm7OSjRfMnJoveM,93,60.67595354982552,228.4668390417555,212.98829370737076,15.478544890926514
gm7OSjRfMnJoveM,94,60.71147443362457,227.3342220802413,212.15605768561363,15.17816438233217
gm7OSjRfMnJoveM,95,60.93471301652232,226.72237099534684,211.93825986981392,14.784111995060357
gm7OSjRfMnJoveM,96,61.566849786674766,226.83286380957466,211.70096218585968,15.131901831440473
gm7OSjRfMnJoveM,97,60.76068755518827,223.71112720777228,208.65152955055237,15.059597725976346
gm7OSjRfMnJoveM,98,61.6181612346013,225.13253900869503,211.07976233959198,14.052776737515387
gm7OSjRfMnJoveM,99,62.11830672535683,225.5099065367392,211.18756449222565,14.322341757913023
gm7OSjRfMnJoveM,100,61.94085104085801,223.36772763100288,208.6953735947609,14.672354919248392
gm7OSjRfMnJoveM,101,62.3097897675446,224.4173188443283,209.86457258462906,14.552746428108776
gm7OSjRfMnJoveM,102,62.051289802080106,222.8456097455867,209.08780467510223,13.75780458767349
gm7OSjRfMnJoveM,103,62.100722090533736,221.89492495334977,208.0219778418541,13.872948484888184
gm7OSjRfMnJoveM,104,61.617507987890406,220.173899414834,206.3054444938898,13.868454951016247
gm7OSjRfMnJoveM,105,61.529441508777495,219.7095208291804,206.0440305173397,13.665489409961879
gm7OSjRfMnJoveM,106,61.441794024368875,218.36916119891606,204.86718663573265,13.501974115402163
gm7OSjRfMnJoveM,107,61.81711054609025,218.67881679659638,205.10368978977203,13.575127077841557
gm7OSjRfMnJoveM,108,61.32761478515417,216.80770401843623,203.6950454711914,13.112659168256528
gm7OSjRfMnJoveM,109,61.20188748535523,215.10784071146455,202.56337341666222,12.544466987811347
gm7OSjRfMnJoveM,110,61.69121296607614,215.8825192194506,202.41782523691654,13.46469398190925
gm7OSjRfMnJoveM,111,61.51251990503437,215.18927987196253,202.03681042790413,13.152469330650092
gm7OSjRfMnJoveM,112,62.025755400938436,216.03673839705453,203.42986226081848,12.606876596447592
gm7OSjRfMnJoveM,113,61.994009719310895,215.5487048962219,202.56959262490273,12.979111916501324
gm7OSjRfMnJoveM,114,60.854885333609644,212.35001634805297,200.0378159880638,12.31220050038911
gm7OSjRfMnJoveM,115,61.301321045608546,213.28358050044255,200.91777974367142,12.36580031014978
gm7OSjRfMnJoveM,116,61.85372857835401,214.90154869315637,202.16300296783447,12.738545209426377
gm7OSjRfMnJoveM,117,62.06765315829057,213.7922740279899,201.2030766606331,12.589197086468118
gm7OSjRfMnJoveM,118,62.49486069627304,214.4079039301929,202.2079468369484,12.199956679107174
gm7OSjRfMnJoveM,119,62.224436790403175,212.85400646211264,200.72376841306686,12.13023764729661
gm7OSjRfMnJoveM,120,62.2190206524575,212.5898766700078,200.55907499790192,12.03080245540093
gm7OSjRfMnJoveM,121,62.321333380719494,213.06526963063033,201.04821860790253,12.017051281136276
gm7OSjRfMnJoveM,122,62.39681463447893,213.67056324943968,201.52966803312302,12.140894979879818
gm7OSjRfMnJoveM,123,62.2766226531205,212.6767264623486,200.80230349302292,11.874422891832296
gm7OSjRfMnJoveM,124,62.51798293846191,213.00029867058925,201.1202773153782,11.880021175659635
gm7OSjRfMnJoveM,125,62.61336069523999,212.0991391782897,199.90866607427597,12.190472258849468
gm7OSjRfMnJoveM,126,63.460430197488805,214.13443105921365,202.34167343378067,11.792757238701938
gm7OSjRfMnJoveM,127,63.34515986945182,212.40884845085088,200.89580464363098,11.513043628377432
gm7OSjRfMnJoveM,128,63.75036052963112,212.64539071222765,200.9481701478362,11.69722069853924
gm7OSjRfMnJoveM,129,63.97629047049663,213.02072256447963,201.77164220809937,11.249081114238322
gm7OSjRfMnJoveM,130,63.732629852963896,211.30703523990258,199.46645468473434,11.840580695478451
gm7OSjRfMnJoveM,131,64.0175453020989,211.66310881158267,200.61350852251053,11.04960026630809
gm7OSjRfMnJoveM,132,64.11025011649788,210.52572250740954,199.63997414708138,10.885749299424504
gm7OSjRfMnJoveM,133,64.31011724848736,210.4903220117738,199.5120913591236,10.978230738252023
gm7OSjRfMnJoveM,134,64.82211340542679,210.95724254009744,199.95623362064362,11.001009358568012
gm7OSjRfMnJoveM,135,65.17029086797265,211.84454545253067,200.70866334438324,11.135882397744126
gm7OSjRfMnJoveM,136,65.32981686573476,211.61113924593198,200.65527898073196,10.955860349227606
gm7OSjRfMnJoveM,137,65.70021321054854,212.3911262261787,201.70942997932434,10.681696321091977
gm7OSjRfMnJoveM,138,65.73417721094397,211.9574755010104,201.20104032754898,10.75643602623984
gm7OSjRfMnJoveM,139,65.55101785540901,210.41944304677057,200.04403629899025,10.375407095177806
gm7OSjRfMnJoveM,140,65.62488128596823,209.1638710744922,198.69004476070404,10.473825994648621
gm7OSjRfMnJoveM,141,65.8152397791855,209.84811053385798,199.31064274907112,10.537467243593397
gm7OSjRfMnJoveM,142,65.40820377359255,208.11235125321292,198.12603881955147,9.98631208647896
gm7OSjRfMnJoveM,143,66.54949839584087,211.02726572084507,200.68393374979496,10.34333207255672
gm7OSjRfMnJoveM,144,66.62218692573728,209.84187000299798,199.53954833745956,10.302321202171868
gm7OSjRfMnJoveM,145,67.27446910962155,210.90435543082572,200.88079783320427,10.023558844640462
gm7OSjRfMnJoveM,146,66.9179041895766,208.4838912446613,198.30041935294867,10.183471458325215
gm7OSjRfMnJoveM,147,66.56426158896915,206.85986134189045,196.61595436185598,10.24390754407436
gm7OSjRfMnJoveM,148,66.87674594808495,208.1822451231074,198.6421457529068,9.540099880321748
gm7OSjRfMnJoveM,149,66.57523833865778,207.52764620913436,197.92255702614784,9.605089570669179
gm7OSjRfMnJoveM,150,66.56855351179435,207.6067494979898,198.03524059057236,9.571508613334444
gm7OSjRfMnJoveM,151,67.206491371878,208.8775575970029,199.26924601197243,9.608310833729718
gm7OSjRfMnJoveM,152,68.16177943764058,211.1453254827872,201.26007579267025,9.885250058544159
gm7OSjRfMnJoveM,153,67.92593504941675,210.9285172706832,201.1394647359848,9.789053358763695
gm7OSjRfMnJoveM,154,68.01545700138516,210.28969130736485,200.71058490127325,9.579107366368191
gm7OSjRfMnJoveM,155,68.07229061834346,210.7621391554494,201.11645086482167,9.645688831385044
gm7OSjRfMnJoveM,156,68.16925178706845,209.70429353239714,200.2296733558178,9.474621019695071
gm7OSjRfMnJoveM,157,69.06202575403401,211.60667955932922,202.06573390960693,9.540946111361322
gm7OSjRfMnJoveM,158,67.82585043568324,207.82632986089368,198.36466747522354,9.461662606108376
gm7OSjRfMnJoveM,159,68.43542091002715,209.73898012427384,200.7346093058586,9.004371002496981
gm7OSjRfMnJoveM,160,68.25918877644335,210.0804915178278,200.73396310210228,9.346528588801604
gm7OSjRfMnJoveM,161,68.49278035288964,210.70590871828904,201.67658784985542,9.029320666229346
gm7OSjRfMnJoveM,162,67.62915240514958,207.90087821843886,198.97359174489975,8.927286691158258
gm7OSjRfMnJoveM,163,69.29334348509316,211.63584358518838,202.51730781793594,9.118535425392281
gm7OSjRfMnJoveM,164,68.43985226901054,209.1929828732918,199.72910258173943,9.46388074371346
gm7OSjRfMnJoveM,165,68.55760136500976,209.06314951039516,199.79737067222595,9.265778961591494
gm7OSjRfMnJoveM,166,69.14015816082247,210.39140650900265,201.14570146799088,9.245705055798457
gm7OSjRfMnJoveM,167,69.4157846375851,211.02899936094,201.58203646540642,9.446962691846046
gm7OSjRfMnJoveM,168,69.07960176311391,209.8748626913618,200.88875341415405,8.986109419491413
gm7OSjRfMnJoveM,169,67.78748209234286,206.24883285734538,197.41384369134903,8.83498923449159
gm7OSjRfMnJoveM,170,68.44351654917243,208.26495918908543,199.19061184860766,9.07434788125812
gm7OSjRfMnJoveM,171,68.64881768910408,208.50505974316604,199.39512710273266,9.109931990440522
gm7OSjRfMnJoveM,172,68.72156068209408,207.9436978775955,198.85184785723686,9.091849878026117
gm7OSjRfMnJoveM,173,69.22835853923576,209.28943992296826,200.65587598085403,8.633563643233472
gm7OSjRfMnJoveM,174,67.14871793240309,203.33645161228307,194.67671485245228,8.659736290482819
gm7OSjRfMnJoveM,175,68.91441702660916,208.10104259486775,199.38429009914398,8.716752057491092
gm7OSjRfMnJoveM,176,68.92015196791884,207.5360179442,198.5683745443821,8.967643435741373
gm7OSjRfMnJoveM,177,70.05359365486616,210.9349154036058,202.06491297483444,8.870002386877104
gm7OSjRfMnJoveM,178,68.49502586730412,205.4778458252675,196.4768809378147,9.000964939528416
gm7OSjRfMnJoveM,179,69.69340991582987,209.32073782727315,200.4948325753212,8.82590545935674
gm7OSjRfMnJoveM,180,69.61913907444239,208.69646589318972,199.8441183567047,8.852347954769016
gm7OSjRfMnJoveM,181,69.85088209370467,208.78093971319404,199.8487066924572,8.932232875489207
gm7OSjRfMnJoveM,182,70.31361979771762,210.91542066498388,202.054392516613,8.861027031005936
gm7OSjRfMnJoveM,183,70.08068293039257,210.15460991768916,201.49995484948158,8.654654238878468
gm7OSjRfMnJoveM,184,69.94873293193491,210.59459579358037,201.59985354542732,8.994742541670991
gm7OSjRfMnJoveM,185,69.87390194238893,209.5544342924818,200.8321491703391,8.722285304302297
gm7OSjRfMnJoveM,186,69.75101716032053,210.03449787461574,201.08379364013672,8.950704001739375
gm7OSjRfMnJoveM,187,68.81367662595952,207.3148289191549,198.73130804300308,8.583520471606523
gm7OSjRfMnJoveM,188,70.14634970501969,210.76706039161576,201.60388088226318,9.163180063576572
gm7OSjRfMnJoveM,189,70.25273634121524,212.32757693636086,202.86065673828125,9.466920320979966
gm7OSjRfMnJoveM,190,68.69891096744607,207.30689797380387,198.00109654664993,9.305801936416604
gm7OSjRfMnJoveM,191,68.6143099549402,207.10041560481392,197.92705526947975,9.17335982733729
gm7OSjRfMnJoveM,192,68.79127960116271,208.73609492802967,199.65250578522682,9.083589260748226
gm7OSjRfMnJoveM,193,69.03383003946081,208.73399467973965,199.61108304560184,9.122912507443672
gm7OSjRfMnJoveM,194,69.03228519837602,208.40875932424532,199.1973456144333,9.211413945037233
gm7OSjRfMnJoveM,195,69.37360095298394,208.09722436522281,198.84313452243805,9.254090075232597
gm7OSjRfMnJoveM,196,70.13424077390688,210.640426351587,201.11246746778488,9.52795902425962
gm7OSjRfMnJoveM,197,69.43721330273547,207.57523130552292,197.85351617634296,9.721715048070646
gm7OSjRfMnJoveM,198,70.44847854639374,210.63410150338072,200.65297177433968,9.981129924124495
gm7OSjRfMnJoveM,199,69.8689194832412,208.6177268695133,198.9383018054068,9.679424820101943
gm7OSjRfMnJoveM,200,69.77110059265397,208.08110546110493,198.24608555436134,9.835019604963787
gm7OSjRfMnJoveM,201,69.78842062827607,208.54077598679146,198.62011478841305,9.920661602305586
gm7OSjRfMnJoveM,202,70.09266977595875,208.6886515523655,199.299228861928,9.389422408053939
gm7OSjRfMnJoveM,203,69.85258667962626,207.92342232565352,198.18677388131618,9.736648414525973
gm7OSjRfMnJoveM,204,70.58066035332888,210.65149755413188,201.00294560194016,9.648551370680195
gm7OSjRfMnJoveM,205,71.17728350906691,212.61718239964983,202.8475807607174,9.769601720729057
gm7OSjRfMnJoveM,206,71.05163689014444,211.46227426236786,201.52623665332794,9.936037741112505
gm7OSjRfMnJoveM,207,70.15303771521997,208.99191416429758,199.22754484787583,9.764370274068773
gm7OSjRfMnJoveM,208,70.91371309770781,211.7319738770441,201.9520069360733,9.779968063188392
gm7OSjRfMnJoveM,209,70.6527038295817,211.65329054958173,202.3381906747818,9.315099779759294
gm7OSjRfMnJoveM,210,69.99652680317854,209.63563200497268,200.115176320076,9.520456451588416
gm7OSjRfMnJoveM,211,69.92745322543988,209.75943762877264,200.10672292113304,9.652714877804101
gm7OSjRfMnJoveM,212,69.85133507157366,208.89424503160606,199.23555308580399,9.658691878287755
gm7OSjRfMnJoveM,213,68.99631489002786,206.4141858146432,196.60210819542408,9.812077452675567
gm7OSjRfMnJoveM,214,69.04463163560422,206.94606147950964,197.10415056347847,9.841910527637083
gm7OSjRfMnJoveM,215,69.62780426579116,208.19484105561764,198.7507284283638,9.444112261202463
gm7OSjRfMnJoveM,216,70.47559149214055,211.1658847813821,201.56762194633484,9.59826238554524
gm7OSjRfMnJoveM,217,70.33978356129137,211.12957737269298,201.155924141407,9.97365380069823
gm7OSjRfMnJoveM,218,70.19496643613093,209.90775910746083,200.16438680887222,9.743372248089145
gm7OSjRfMnJoveM,219,70.54396643987377,210.86958333189142,200.82649639248848,10.043087656160424
gm7OSjRfMnJoveM,220,70.22743444233379,210.0307389981558,199.90947231650352,10.121266486033164
gm7OSjRfMnJoveM,221,69.80668326156388,208.5746801141381,198.53067292831838,10.044007410852828
gm7OSjRfMnJoveM,222,70.65975867848374,210.73575673725168,200.76222923398018,9.973527250083862
gm7OSjRfMnJoveM,223,70.54848747351957,209.54430712670938,199.44656142313033,10.097745608279183
gm7OSjRfMnJoveM,224,70.32404277390742,209.22848075441996,199.34003825485706,9.88844315760798
gm7OSjRfMnJoveM,225,70.07843805066523,208.76485103262007,199.13053175807,9.634319093994236
gm7OSjRfMnJoveM,226,70.71639051601232,210.2578144665086,200.52667784690857,9.731137225843668
gm7OSjRfMnJoveM,227,70.84455281211649,210.80835954893524,200.86980625987053,9.93855379789602
gm7OSjRfMnJoveM,228,70.04686592431426,208.18603312887734,198.22008642554283,9.965946335658373
gm7OSjRfMnJoveM,229,69.37181092804076,206.60276736542764,196.86314633488655,9.739621291872027
gm7OSjRfMnJoveM,230,68.889985217912,207.09369539158962,197.28442485630512,9.809270506599205
gm7OSjRfMnJoveM,231,69.58967679427997,210.45215611235142,200.70860582590103,9.743550409019008
gm7OSjRfMnJoveM,232,68.83570104213186,208.5068199044402,198.650618866086,9.856201530827093
gm7OSjRfMnJoveM,233,69.40642248445647,210.29214101473275,200.31886859238148,9.973272290262685
gm7OSjRfMnJoveM,234,69.67201964629601,212.24208289682812,202.2814105451107,9.960673111995675
gm7OSjRfMnJoveM,235,68.71454924318641,209.3815401413955,199.58778297901154,9.793756706920249
gm7OSjRfMnJoveM,236,68.84120881911531,211.31379935421705,201.6132526397705,9.700545650396634
gm7OSjRfMnJoveM,237,67.28674054393741,206.95496885958877,197.5809624493122,9.374006117282988
gm7OSjRfMnJoveM,238,66.87341244495474,207.1348583556078,197.59018606692553,9.544672331664742
gm7OSjRfMnJoveM,239,68.19697142197083,211.68755963341508,202.2279818803072,9.459577893754613
gm7OSjRfMnJoveM,240,66.9307269397923,207.045217344655,197.81389984488487,9.23131741572979
gm7OSjRfMnJoveM,241,66.13541577179149,205.09861962848137,196.14364508911967,8.954974612119258
gm7OSjRfMnJoveM,242,67.46030628601102,209.51043108970558,200.6818374702707,8.828594827557026
gm7OSjRfMnJoveM,243,68.10966936754994,211.95449636687465,203.15280455350876,8.80169194451446
gm7OSjRfMnJoveM,244,66.8097516616142,209.24861241875843,200.60910396277905,8.639508404404296
gm7OSjRfMnJoveM,245,66.32568954950784,209.4525532392227,200.4908873140812,8.96166637090937
gm7OSjRfMnJoveM,246,66.50978208161655,212.13367780646215,203.25078517198563,8.882893751741676
gm7OSjRfMnJoveM,247,64.67108026996902,207.63699804283138,198.9022562354803,8.73474154086216
gm7OSjRfMnJoveM,248,64.34187520305295,208.07682803236207,199.3032106757164,8.773618057672138
gm7OSjRfMnJoveM,249,64.2123178622137,209.5061882911166,200.80547458678484,8.700712880767242
gm7OSjRfMnJoveM,250,63.45536233081111,207.32605981393093,198.43201801972464,8.894040980007048
gm7OSjRfMnJoveM,251,62.70623465472363,206.6692234278259,197.9532509148121,8.715972100280851
gm7OSjRfMnJoveM,252,61.6685678377728,204.7701873083093,196.00940657407045,8.760780534176774
gm7OSjRfMnJoveM,253,62.43582827877617,208.8728839696787,199.6503283311613,9.222555329713941
gm7OSjRfMnJoveM,254,62.10849155450114,209.69315542479245,200.81430023070425,8.878854728369333
gm7OSjRfMnJoveM,255,61.60212601701903,208.81265129531087,199.82012278586626,8.992528766113537
gm7OSjRfMnJoveM,256,61.323193928755245,208.6173176284515,199.5156549885869,9.10166151879639
gm7OSjRfMnJoveM,257,60.74865482526184,207.32835128213975,197.9895643852651,9.338787278973541
gm7OSjRfMnJoveM,258,60.691800030451304,207.93350091299533,198.51425354927778,9.419247679164982
gm7OSjRfMnJoveM,259,60.631950587054234,208.63145443216766,198.98573910817504,9.64571421168148
gm7OSjRfMnJoveM,260,60.44215166604954,209.42891232155483,200.1592138968408,9.269698920028532
gm7OSjRfMnJoveM,261,60.796269006837974,212.16102314127147,202.88871547207236,9.272308735733532
gm7OSjRfMnJoveM,262,60.32587777074605,211.78060505634474,202.1693639429286,9.611241190908913
gm7OSjRfMnJoveM,263,60.066106429789215,212.34624325516404,203.0713629052043,9.274880014820155
gm7OSjRfMnJoveM,264,58.752195557422965,209.23489306081794,199.88857390359044,9.346319001922893
gm7OSjRfMnJoveM,265,58.844959729345874,211.8771917976942,202.92831384763122,8.94887818453708
gm7OSjRfMnJoveM,266,57.74888587640589,208.5606804163986,199.15304711461067,9.407634111177686
gm7OSjRfMnJoveM,267,57.65731520465562,209.93460389138056,200.419349193573,9.515254743885862
gm7OSjRfMnJoveM,268,58.306821447383754,212.4497238070382,203.34743897244334,9.102285314067558
gm7OSjRfMnJoveM,269,57.341468579664706,210.90698790394183,201.52699843794107,9.379989254861357
gm7OSjRfMnJoveM,270,56.905001152462546,211.31837772500447,202.1769627891481,9.141413729340456
gm7OSjRfMnJoveM,271,55.76652501524859,208.89392928534878,199.40684510953724,9.487084028940444
gm7OSjRfMnJoveM,272,55.112978939777804,208.24024395845387,198.20858496427536,10.03165943040949
gm7OSjRfMnJoveM,273,53.864926727730335,205.47715084664878,195.61762656271458,9.85952611691846
gm7OSjRfMnJoveM,274,55.591499856083374,214.35812079481246,203.87141570076346,10.486706051815418
gm7OSjRfMnJoveM,275,54.820126537811575,213.3366519036307,202.2998894304037,11.036762240890312
gm7OSjRfMnJoveM,276,55.694753094331304,217.89159100811304,207.0660808198154,10.825511232522786
gm7OSjRfMnJoveM,277,53.74716445301192,212.3746538804495,200.92069882899523,11.453955557642985
gm7OSjRfMnJoveM,278,53.006228073743614,210.98838496956847,200.00694194063544,10.981442716200945
gm7OSjRfMnJoveM,279,53.49902147075818,214.6362877796129,203.44284218363464,11.193446201094048
gm7OSjRfMnJoveM,280,52.94076582198568,213.99470835609173,202.16910471767187,11.82560459025808
gm7OSjRfMnJoveM,281,51.438347105338835,209.49942733380342,197.54390526935458,11.95552267275525
gm7OSjRfMnJoveM,282,52.273609647510455,214.82763483453013,202.2586011448875,12.569034416550267
gm7OSjRfMnJoveM,283,50.9505199464229,210.42519504177108,198.66300335153937,11.762191226876894
gm7OSjRfMnJoveM,284,51.60224283518869,214.79429207011313,202.19149363040924,12.602798484199639
